iter	PairLogit	AverageGain:top=10
1722	0.2111196374	0.4577586207
1723	0.2109196552	0.4583333333
1724	0.2108499629	0.4583333333
1725	0.2107689833	0.4586206897
1726	0.2106481825	0.4583333333
1727	0.2105076959	0.4583333333
1728	0.2104036076	0.4583333333
1729	0.2102459716	0.4583333333
1730	0.2101409663	0.4583333333
1731	0.2100491432	0.4583333333
1732	0.2099165932	0.458908046
1733	0.2098354023	0.458045977
1734	0.2096950673	0.458045977
1735	0.2096110357	0.4577586207
1736	0.2095286907	0.458045977
1737	0.2094240133	0.4577586207
1738	0.2093285265	0.4577586207
1739	0.2091617418	0.4577586207
1740	0.2090072727	0.4574712644
1741	0.2089226489	0.4574712644
1742	0.2088188826	0.4574712644
1743	0.2087003772	0.4574712644
1744	0.2085680532	0.4574712644
1745	0.2084401698	0.4577586207
1746	0.2083269286	0.458045977
1747	0.2082436489	0.458045977
1748	0.2081094406	0.458908046
1749	0.208034887	0.458908046
1750	0.2079746177	0.458908046
1751	0.2078779554	0.458908046
1752	0.2076939454	0.4586206897
1753	0.2075923244	0.4586206897
1754	0.2075300958	0.4583333333
1755	0.2073672283	0.4583333333
1756	0.2072837689	0.4586206897
1757	0.207192337	0.458908046
1758	0.2070885418	0.4591954023
1759	0.2069344722	0.458908046
1760	0.2068587039	0.458908046
1761	0.2067532356	0.4591954023
1762	0.2066841109	0.4591954023
1763	0.2066017065	0.4591954023
1764	0.2064853172	0.4594827586
1765	0.2064066864	0.4597701149
1766	0.2063318018	0.4594827586
1767	0.2062419277	0.4594827586
1768	0.2061300126	0.4594827586
1769	0.2060463983	0.4594827586
1770	0.2059886881	0.4594827586
1771	0.2058791846	0.4594827586
1772	0.2058169926	0.4594827586
1773	0.2056824145	0.4597701149
1774	0.205534739	0.4600574713
1775	0.2054334019	0.4603448276
1776	0.2053046077	0.4603448276
1777	0.2052302547	0.4600574713
1778	0.205190077	0.4600574713
1779	0.205054975	0.4600574713
1780	0.204952301	0.4603448276
1781	0.2048735544	0.4603448276
1782	0.2047449486	0.4603448276
1783	0.204563798	0.4603448276
1784	0.2044534751	0.4603448276
1785	0.2043904564	0.4603448276
1786	0.2043393734	0.4603448276
1787	0.2042453577	0.4606321839
1788	0.2041530684	0.4606321839
1789	0.2040051774	0.4606321839
1790	0.2039015218	0.4606321839
1791	0.2037557391	0.4606321839
1792	0.2036078272	0.4606321839
1793	0.203496844	0.4606321839
1794	0.2033961471	0.4606321839
1795	0.2032857956	0.4609195402
1796	0.2031759771	0.4609195402
1797	0.20303288	0.4609195402
1798	0.2028915058	0.4606321839
1799	0.2027907674	0.4606321839
1800	0.202682494	0.4606321839
1801	0.202582316	0.4606321839
1802	0.2024384394	0.4606321839
1803	0.2022221242	0.4606321839
1804	0.2021358726	0.4606321839
1805	0.2020327788	0.4609195402
1806	0.2019406	0.4609195402
1807	0.2017693199	0.4612068966
1808	0.2016656984	0.4612068966
1809	0.2015612212	0.4612068966
1810	0.2014689088	0.4614942529
1811	0.2013647768	0.4614942529
1812	0.2012364942	0.4617816092
1813	0.2011364736	0.4617816092
1814	0.2009636599	0.4617816092
1815	0.2008893201	0.4617816092
1816	0.200747481	0.4614942529
1817	0.2007080636	0.4617816092
1818	0.2006300672	0.4617816092
1819	0.2005029346	0.4614942529
1820	0.2004160577	0.4614942529
1821	0.200290042	0.4614942529
1822	0.2002124636	0.4614942529
1823	0.2001293877	0.4614942529
1824	0.2000908171	0.4614942529
1825	0.199936664	0.4617816092
1826	0.1996925373	0.4617816092
1827	0.1995647495	0.4617816092
1828	0.1994598144	0.4617816092
1829	0.1993569923	0.4617816092
1830	0.1992433507	0.4617816092
1831	0.1991423297	0.4617816092
1832	0.1990404361	0.4614942529
1833	0.1989014925	0.4612068966
1834	0.1987812885	0.4609195402
1835	0.1987054924	0.4612068966
1836	0.1985880107	0.4612068966
1837	0.1985186523	0.4612068966
1838	0.1984507382	0.4612068966
1839	0.198362898	0.4609195402
1840	0.1982697639	0.4612068966
1841	0.1981589631	0.4612068966
1842	0.1980580162	0.4612068966
1843	0.1979408242	0.4606321839
1844	0.1978408644	0.4609195402
1845	0.1977420464	0.4609195402
1846	0.1976357537	0.4612068966
1847	0.1975736421	0.4612068966
1848	0.1974465873	0.4620689655
1849	0.197303626	0.4617816092
1850	0.1972064206	0.4614942529
1851	0.1970852364	0.4614942529
1852	0.1969884392	0.4612068966
1853	0.1968777353	0.4620689655
1854	0.1967849251	0.4620689655
1855	0.1966961963	0.4617816092
1856	0.1965788418	0.4617816092
1857	0.196500587	0.4617816092
1858	0.1963998989	0.4623563218
1859	0.1962208608	0.4623563218
1860	0.1961538931	0.4620689655
1861	0.1960787389	0.4620689655
1862	0.1960015711	0.4617816092
1863	0.1959034851	0.4617816092
1864	0.1957350085	0.4620689655
1865	0.1956432978	0.4617816092
1866	0.1955950846	0.4617816092
1867	0.195472249	0.4620689655
1868	0.1953493658	0.4620689655
1869	0.1952702167	0.4623563218
1870	0.1952105427	0.4617816092
1871	0.1951193643	0.4617816092
1872	0.1949655737	0.4620689655
1873	0.1948282119	0.4620689655
1874	0.1947293843	0.4620689655
1875	0.1946014395	0.4620689655
1876	0.1944984366	0.4623563218
1877	0.1944507584	0.4623563218
1878	0.1943521542	0.4623563218
1879	0.194242346	0.4623563218
1880	0.1941328441	0.4629310345
1881	0.1939898485	0.4629310345
1882	0.1939152587	0.4632183908
1883	0.1937433273	0.4635057471
1884	0.193626158	0.4626436782
1885	0.1935220681	0.4623563218
1886	0.1934489259	0.4623563218
1887	0.193296973	0.4626436782
1888	0.1931652402	0.4629310345
1889	0.1930666819	0.4632183908
1890	0.1929626625	0.4632183908
1891	0.1928581947	0.4629310345
1892	0.1927543936	0.4629310345
1893	0.1926469461	0.4629310345
1894	0.192550441	0.4626436782
1895	0.1924696553	0.4626436782
1896	0.192371136	0.4626436782
1897	0.1922863014	0.4626436782
1898	0.1922143014	0.4626436782
1899	0.192138258	0.4626436782
1900	0.1919990139	0.4629310345
1901	0.1919333445	0.4629310345
1902	0.1918310402	0.4629310345
1903	0.1917739687	0.4626436782
1904	0.1915263231	0.4626436782
1905	0.1913958457	0.4626436782
1906	0.1912619546	0.4626436782
1907	0.191159045	0.4626436782
1908	0.1910928933	0.4626436782
1909	0.1910236673	0.4626436782
1910	0.1909574127	0.4626436782
1911	0.1908385614	0.4626436782
1912	0.190746976	0.4629310345
1913	0.1906844205	0.4629310345
1914	0.1906127852	0.4629310345
1915	0.1905018124	0.4632183908
1916	0.1904392376	0.4632183908
1917	0.1903409703	0.4632183908
1918	0.1902262745	0.4629310345
1919	0.1901588027	0.4632183908
1920	0.1900643398	0.4629310345
1921	0.1899951028	0.4632183908
1922	0.1898954612	0.4632183908
1923	0.1898251766	0.4632183908
1924	0.1896529214	0.4632183908
1925	0.1895671899	0.4632183908
1926	0.1895149586	0.4635057471
1927	0.1894382606	0.4635057471
1928	0.1893333827	0.4635057471
1929	0.1892693367	0.4635057471
1930	0.1891487002	0.4635057471
1931	0.1890492864	0.4635057471
1932	0.1889106833	0.4632183908
1933	0.188784255	0.4632183908
1934	0.1886832761	0.4632183908
1935	0.1885641703	0.4632183908
1936	0.1884989455	0.4632183908
1937	0.1884376859	0.4632183908
1938	0.1883275915	0.4632183908
1939	0.1882101727	0.4632183908
1940	0.1881506028	0.4632183908
1941	0.1880564627	0.4632183908
1942	0.187960512	0.4632183908
1943	0.1878614482	0.4632183908
1944	0.1878010992	0.4632183908
1945	0.1876402952	0.4632183908
1946	0.187563901	0.4635057471
1947	0.1874395496	0.4635057471
1948	0.1873392381	0.4635057471
1949	0.1871817784	0.4635057471
1950	0.1870130792	0.4635057471
1951	0.1869212142	0.4635057471
1952	0.1868281441	0.4632183908
1953	0.1866789531	0.4632183908
1954	0.1865667762	0.4632183908
1955	0.1864988582	0.4632183908
1956	0.1863826631	0.4632183908
1957	0.1862334663	0.4640804598
1958	0.1861498884	0.4640804598
1959	0.1860666738	0.4643678161
1960	0.1860262008	0.4643678161
1961	0.1858840249	0.4646551724
1962	0.1858490377	0.4646551724
1963	0.1857448022	0.4635057471
1964	0.1856460667	0.4635057471
1965	0.1855607254	0.4635057471
1966	0.1854165254	0.4643678161
1967	0.185226634	0.4643678161
1968	0.1851357319	0.4643678161
1969	0.1850389588	0.4643678161
1970	0.1849663641	0.4643678161
1971	0.1848213294	0.4643678161
1972	0.1846624669	0.4643678161
1973	0.1845395777	0.4643678161
1974	0.1844546406	0.4646551724
1975	0.1843621109	0.4646551724
1976	0.1842651333	0.4643678161
1977	0.184176882	0.4646551724
1978	0.1840907689	0.4646551724
1979	0.1839957307	0.4649425287
1980	0.1839431364	0.4649425287
1981	0.1838202398	0.4649425287
1982	0.1837437006	0.4649425287
1983	0.1836868267	0.4649425287
1984	0.1835887742	0.4649425287
1985	0.1833927496	0.4649425287
1986	0.183291556	0.4649425287
1987	0.1832038578	0.4649425287
1988	0.1831043799	0.4646551724
1989	0.183013552	0.4646551724
1990	0.1829380372	0.4646551724
1991	0.1828223176	0.4649425287
1992	0.1826994831	0.4649425287
1993	0.1826212436	0.4646551724
1994	0.1824889932	0.4646551724
1995	0.1823809216	0.4646551724
1996	0.1823144554	0.4646551724
1997	0.1822635254	0.4646551724
1998	0.1821893653	0.4646551724
1999	0.182093177	0.4646551724
