iter	Passed	Remaining
772	5918	9395
773	5926	9386
774	5932	9377
775	5940	9369
776	5947	9361
777	5964	9368
778	5972	9360
779	5978	9351
780	5985	9342
781	5992	9333
782	5999	9324
783	6006	9315
784	6012	9306
785	6020	9298
786	6026	9289
787	6033	9280
788	6040	9271
789	6047	9262
790	6054	9254
791	6061	9245
792	6068	9236
793	6075	9228
794	6082	9218
795	6089	9210
796	6096	9201
797	6103	9193
798	6110	9185
799	6117	9176
800	6124	9167
801	6131	9159
802	6138	9151
803	6145	9142
804	6153	9134
805	6160	9125
806	6168	9118
807	6175	9110
808	6182	9101
809	6189	9092
810	6196	9084
811	6203	9076
812	6211	9069
813	6218	9060
814	6225	9051
815	6232	9042
816	6239	9033
817	6246	9026
818	6254	9018
819	6261	9010
820	6269	9003
821	6276	8995
822	6284	8987
823	6291	8979
824	6298	8970
825	6307	8965
826	6315	8958
827	6322	8949
828	6330	8941
829	6337	8933
830	6345	8926
831	6352	8918
832	6360	8910
833	6368	8904
834	6377	8897
835	6385	8890
836	6392	8882
837	6400	8874
838	6407	8866
839	6414	8858
840	6422	8850
841	6429	8842
842	6436	8834
843	6443	8825
844	6450	8817
845	6457	8808
846	6464	8799
847	6471	8791
848	6478	8782
849	6484	8773
850	6491	8764
851	6498	8756
852	6505	8747
853	6511	8738
854	6518	8729
855	6525	8721
856	6532	8713
857	6540	8705
858	6548	8697
859	6555	8690
860	6563	8683
861	6571	8675
862	6579	8668
863	6586	8660
864	6594	8652
865	6602	8645
866	6609	8637
867	6616	8628
868	6624	8621
869	6631	8613
870	6638	8604
871	6645	8596
872	6652	8588
873	6660	8581
874	6667	8572
875	6674	8564
876	6681	8556
877	6689	8548
878	6696	8540
879	6703	8531
880	6710	8523
881	6717	8514
882	6723	8505
883	6730	8497
884	6737	8488
885	6744	8480
886	6751	8471
887	6758	8463
888	6765	8454
889	6772	8446
890	6778	8437
891	6786	8429
892	6793	8421
893	6800	8413
894	6807	8404
895	6813	8395
896	6820	8386
897	6827	8378
898	6833	8369
899	6840	8360
900	6847	8352
901	6855	8345
902	6862	8337
903	6870	8329
904	6877	8321
905	6884	8312
906	6891	8305
907	6899	8297
908	6907	8289
909	6914	8282
910	6922	8274
911	6929	8266
912	6936	8258
913	6945	8252
914	6963	8257
915	6970	8248
916	6977	8240
917	6984	8231
918	6990	8223
919	6997	8214
920	7004	8205
921	7011	8197
922	7017	8188
923	7025	8180
924	7031	8171
925	7038	8163
926	7045	8154
927	7052	8147
928	7059	8138
929	7066	8130
930	7074	8122
931	7080	8114
932	7087	8105
933	7094	8097
934	7101	8088
935	7107	8079
936	7114	8070
937	7121	8062
938	7127	8053
939	7135	8046
940	7142	8037
941	7149	8029
942	7155	8020
943	7162	8011
944	7168	8002
945	7175	7994
946	7182	7986
947	7189	7978
948	7197	7970
949	7204	7962
950	7211	7954
951	7218	7946
952	7225	7938
953	7232	7930
954	7239	7922
955	7247	7914
956	7254	7906
957	7262	7899
958	7270	7891
959	7276	7883
960	7283	7875
961	7291	7867
962	7298	7859
963	7305	7850
964	7312	7842
965	7318	7834
966	7325	7825
967	7332	7817
968	7339	7808
969	7346	7801
970	7353	7792
971	7360	7784
972	7367	7776
973	7374	7768
974	7382	7760
975	7389	7753
976	7397	7745
977	7404	7737
978	7412	7730
979	7419	7722
980	7427	7714
981	7434	7706
982	7441	7699
983	7449	7691
984	7456	7683
985	7463	7675
986	7471	7668
987	7478	7660
988	7486	7652
989	7493	7645
990	7501	7637
991	7509	7630
992	7518	7624
993	7528	7619
994	7536	7612
995	7545	7605
996	7551	7597
997	7558	7588
998	7565	7580
999	7572	7572
1000	7579	7564
1001	7586	7556
1002	7593	7548
1003	7599	7539
1004	7606	7530
1005	7612	7522
1006	7619	7514
1007	7626	7505
1008	7633	7497
1009	7640	7489
1010	7647	7481
1011	7654	7473
1012	7661	7465
1013	7668	7456
1014	7675	7448
1015	7682	7440
1016	7689	7432
1017	7696	7424
1018	7703	7415
1019	7710	7407
1020	7716	7399
1021	7723	7391
1022	7730	7383
1023	7737	7375
