iter	Passed	Remaining
661	9586	19375
662	9599	19358
663	9612	19341
664	9625	19323
665	9638	19305
666	9650	19287
667	9662	19268
668	9675	19250
669	9688	19233
670	9702	19216
671	9714	19197
672	9726	19179
673	9739	19160
674	9751	19142
675	9764	19124
676	9776	19105
677	9788	19087
678	9803	19072
679	9814	19052
680	9827	19033
681	9839	19016
682	9851	18996
683	9864	18978
684	9876	18960
685	9888	18941
686	9901	18923
687	9913	18905
688	9926	18888
689	9939	18870
690	9952	18852
691	9964	18835
692	9976	18816
693	9988	18797
694	10001	18779
695	10023	18780
696	10036	18762
697	10048	18743
698	10060	18725
699	10072	18706
700	10085	18688
701	10097	18671
702	10110	18653
703	10122	18635
704	10135	18617
705	10148	18600
706	10161	18584
707	10174	18566
708	10187	18549
709	10199	18531
710	10212	18514
711	10225	18498
712	10238	18480
713	10251	18463
714	10264	18447
715	10276	18429
716	10289	18412
717	10301	18394
718	10314	18376
719	10326	18358
720	10339	18342
721	10353	18326
722	10366	18309
723	10378	18291
724	10390	18273
725	10402	18255
726	10416	18238
727	10429	18222
728	10443	18207
729	10456	18190
730	10468	18173
731	10481	18156
732	10493	18138
733	10505	18120
734	10519	18104
735	10531	18086
736	10545	18071
737	10558	18054
738	10570	18037
739	10582	18019
740	10595	18002
741	10608	17986
742	10622	17970
743	10635	17954
744	10647	17936
745	10660	17919
746	10673	17902
747	10686	17887
748	10699	17871
749	10712	17854
750	10726	17839
751	10739	17823
752	10752	17806
753	10765	17790
754	10778	17773
755	10791	17757
756	10805	17742
757	10819	17727
758	10832	17711
759	10845	17695
760	10859	17679
761	10873	17666
762	10886	17650
763	10899	17633
764	10913	17618
765	10926	17602
766	10940	17587
767	10953	17571
768	10966	17554
769	10979	17538
770	10992	17522
771	11006	17507
772	11029	17506
773	11042	17490
774	11055	17474
775	11068	17459
776	11082	17443
777	11095	17427
778	11108	17410
779	11121	17395
780	11134	17379
781	11148	17363
782	11161	17347
783	11174	17331
784	11187	17315
785	11200	17299
786	11212	17282
787	11225	17266
788	11238	17250
789	11252	17234
790	11266	17219
791	11280	17205
792	11293	17190
793	11307	17174
794	11321	17159
795	11335	17145
796	11349	17130
797	11363	17115
798	11376	17100
799	11391	17087
800	11405	17072
801	11418	17056
802	11431	17040
803	11445	17026
804	11460	17013
805	11473	16996
806	11486	16981
807	11500	16966
808	11515	16953
809	11528	16937
810	11542	16921
811	11556	16908
812	11570	16893
813	11585	16879
814	11599	16865
815	11612	16850
816	11625	16833
817	11639	16819
