iter	QuerySoftMax	AverageGain:top=1
1851	0.04630824333	1
1852	0.0462520778	1
1853	0.04622787099	1
1854	0.04614988206	1
1855	0.04607491929	1
1856	0.04603909831	1
1857	0.0460116266	1
1858	0.04599842335	1
1859	0.04599045926	1
1860	0.04596045539	1
1861	0.04594883156	1
1862	0.04592250215	1
1863	0.04586066668	1
1864	0.04582910324	1
1865	0.04581762404	1
1866	0.04579152024	1
1867	0.04573540201	1
1868	0.04570987891	1
1869	0.04567361115	1
1870	0.04565782548	1
1871	0.04557384091	1
1872	0.04554867752	1
1873	0.04550514734	1
1874	0.04548049076	1
1875	0.04543423309	1
1876	0.0454111962	1
1877	0.04532468873	1
1878	0.04532443147	1
1879	0.04528033243	1
1880	0.04524512681	1
1881	0.04517986232	1
1882	0.04501903269	1
1883	0.04495298596	1
1884	0.04493491781	1
1885	0.04491050306	1
1886	0.04487100648	1
1887	0.04484260881	1
1888	0.04484236125	1
1889	0.04479952747	1
1890	0.04475887788	1
1891	0.04472536273	1
1892	0.04471244761	1
1893	0.04461889392	1
1894	0.04459439031	1
1895	0.0445749696	1
1896	0.04454791718	1
1897	0.04449317432	1
1898	0.044475375	1
1899	0.04440572827	1
1900	0.04434797815	1
1901	0.04414639727	1
1902	0.04410808517	1
1903	0.04407252877	1
1904	0.04406428041	1
1905	0.04404089627	1
1906	0.04401049636	1
1907	0.04398242547	1
1908	0.0439596608	1
1909	0.04393296816	1
1910	0.04391418828	1
1911	0.04391394883	1
1912	0.04387204963	1
1913	0.04380436083	1
1914	0.04374351412	1
1915	0.04369306563	1
1916	0.04368388782	1
1917	0.04365147922	1
1918	0.04358837818	1
1919	0.0434375233	1
1920	0.04338315165	1
1921	0.04333264377	1
1922	0.04331623583	1
1923	0.04326882434	1
1924	0.0432108833	1
1925	0.04320023118	1
1926	0.043060233	1
1927	0.04304470909	1
1928	0.04298441176	1
1929	0.04294581298	1
1930	0.04293485137	1
1931	0.04286808364	1
1932	0.04283627822	1
1933	0.04281699964	1
1934	0.04280596151	1
1935	0.04275082393	1
1936	0.04264632972	1
1937	0.04264041521	1
1938	0.04259997621	1
1939	0.04257751454	1
1940	0.04252395646	1
1941	0.04249668997	1
1942	0.04245729623	1
1943	0.04242407216	1
1944	0.04235327027	1
1945	0.04230932795	1
1946	0.04216179052	1
1947	0.04212061448	1
1948	0.04207084195	1
1949	0.04204966101	1
1950	0.04203802565	1
1951	0.04196764967	1
1952	0.04196194687	1
1953	0.04189833774	1
1954	0.04188765263	1
1955	0.04186640809	1
1956	0.04173218625	1
1957	0.04168634005	1
1958	0.04166672241	1
1959	0.04164081725	1
1960	0.04162045381	1
1961	0.04154572205	1
1962	0.04152361473	1
1963	0.04147134177	1
1964	0.04145119806	1
1965	0.04143377009	1
1966	0.04142423576	1
1967	0.04138364835	1
1968	0.0413574282	1
1969	0.04133657	1
1970	0.04127606002	1
1971	0.04125233549	1
1972	0.041226064	1
1973	0.04118656768	1
1974	0.0411669705	1
1975	0.04112413933	1
1976	0.04109410449	1
1977	0.04106779528	1
1978	0.04101143932	1
1979	0.04099000059	1
1980	0.04096433685	1
1981	0.04090124582	1
1982	0.04087165388	1
1983	0.04084873095	1
1984	0.04083730766	1
1985	0.04080829017	1
1986	0.04079350547	1
1987	0.04076240873	1
1988	0.04074944821	1
1989	0.04072437328	1
1990	0.04064813305	1
1991	0.04051455396	1
1992	0.04044405353	1
1993	0.04043237982	1
1994	0.04041668472	1
1995	0.04036624906	1
1996	0.04033808861	1
1997	0.04030413174	1
1998	0.0402128753	1
1999	0.04020302108	1
