iter	Passed	Remaining
666	570485	1140115
667	571398	1139374
668	572304	1138621
669	573232	1137908
670	574112	1137103
671	574982	1136274
672	575840	1135424
673	576734	1134642
674	577591	1133790
675	578466	1132972
676	579315	1132104
677	580185	1131276
678	581066	1130469
679	581976	1129719
680	582842	1128882
681	583735	1128098
682	584618	1127295
683	585495	1126478
684	586402	1125721
685	587291	1124929
686	588193	1124159
687	589134	1123465
688	590019	1122664
689	590936	1121923
690	591874	1121220
691	592798	1120492
692	593683	1119689
693	594547	1118846
694	595418	1118015
695	596310	1117225
696	597185	1116402
697	598096	1115647
698	598960	1114803
699	599816	1113945
700	600750	1113230
701	601688	1112523
702	602749	1112043
703	603818	1111574
704	604827	1110994
705	605809	1110364
706	606758	1109673
707	607782	1109117
708	608760	1108475
709	609712	1107787
710	610655	1107081
711	611592	1106364
712	612561	1105704
713	613535	1105051
714	614496	1104375
715	615439	1103665
716	616385	1102960
717	617352	1102292
718	618312	1101610
719	619279	1100940
720	620220	1100225
721	621247	1099660
722	622269	1099085
723	623225	1098392
724	624143	1097632
725	625091	1096924
726	625984	1096118
727	626903	1095358
728	627804	1094566
729	628705	1093775
730	629622	1093010
731	630535	1092239
732	631463	1091492
733	632373	1090714
734	633311	1089985
735	634225	1089214
736	635159	1088476
737	636076	1087708
738	637000	1086952
739	637893	1086142
740	638782	1085327
741	639678	1084522
742	640614	1083784
743	641542	1083033
744	642573	1082456
745	643568	1081816
746	644487	1081047
747	645401	1080270
748	646264	1079408
749	647185	1078641
750	648161	1077967
751	649103	1077234
752	649992	1076415
753	650822	1075497
754	651669	1074606
755	652514	1073715
756	653396	1072882
757	654236	1071981
758	655074	1071077
759	655951	1070236
760	656818	1069379
761	657648	1068463
762	658581	1067713
763	659430	1066826
764	660346	1066049
765	661266	1065278
766	662162	1064467
767	663050	1063643
768	664022	1062954
769	664942	1062180
770	665780	1061276
771	666584	1060317
772	667428	1059424
773	668258	1058507
774	669113	1057630
775	670054	1056889
776	671077	1056277
777	672034	1055560
778	672948	1054774
779	673857	1053981
780	674885	1053373
781	675809	1052603
782	676729	1051826
783	677624	1051009
784	678607	1050328
785	679598	1049659
786	680580	1048975
787	681524	1048232
788	682409	1047398
789	683308	1046586
790	684200	1045762
791	685122	1044985
792	686097	1044286
793	687066	1043580
794	688002	1042821
795	688905	1042013
796	689803	1041196
797	690691	1040365
798	691620	1039594
799	692506	1038759
800	693422	1037968
801	694328	1037164
802	695264	1036403
803	696209	1035654
804	697200	1034974
805	698186	1034286
806	699132	1033537
807	700066	1032771
808	700998	1032000
809	701969	1031288
810	702886	1030495
811	703837	1029752
812	704802	1029028
813	705737	1028261
814	706726	1027571
815	707764	1026951
816	708780	1026300
817	709703	1025512
