iter	PairLogit	AverageGain:top=10
883	0.3011891954	0.433045977
884	0.3010343313	0.433045977
885	0.3008873475	0.4333333333
886	0.3007197092	0.4333333333
887	0.3005065142	0.4333333333
888	0.3003289803	0.4336206897
889	0.3001820239	0.4336206897
890	0.2999727915	0.4344827586
891	0.2997968692	0.4344827586
892	0.2995992938	0.4341954023
893	0.2994026098	0.433908046
894	0.2991493411	0.433908046
895	0.2990040951	0.433908046
896	0.2988332316	0.433908046
897	0.2986895912	0.433908046
898	0.2985011912	0.4341954023
899	0.2984079692	0.433908046
900	0.29816669	0.433908046
901	0.2979154371	0.4333333333
902	0.2977515232	0.4333333333
903	0.297577141	0.4333333333
904	0.2974371559	0.433908046
905	0.2972855503	0.4344827586
906	0.2971697989	0.433908046
907	0.2969970067	0.433908046
908	0.2967799674	0.4333333333
909	0.2965940453	0.4333333333
910	0.296392459	0.433908046
911	0.2962620905	0.4344827586
912	0.2960810104	0.433908046
913	0.2959276278	0.433908046
914	0.2957619005	0.4347701149
915	0.2955793073	0.4350574713
916	0.2954459485	0.4350574713
917	0.2952758247	0.4350574713
918	0.2951228177	0.4353448276
919	0.2949261895	0.4353448276
920	0.2947671513	0.4353448276
921	0.2946215207	0.4356321839
922	0.2944059741	0.4356321839
923	0.2941964311	0.4359195402
924	0.293982946	0.4359195402
925	0.2938185381	0.4356321839
926	0.2936235968	0.4362068966
927	0.2934535752	0.4362068966
928	0.2932585695	0.4359195402
929	0.2930950369	0.4359195402
930	0.2929487932	0.4359195402
931	0.2927455088	0.4367816092
932	0.2926147425	0.4364942529
933	0.2924330048	0.4362068966
934	0.292270884	0.4362068966
935	0.2920810569	0.4362068966
936	0.2919534847	0.4364942529
937	0.29171597	0.4364942529
938	0.2915258327	0.4364942529
939	0.2913608805	0.4362068966
940	0.2911640368	0.4362068966
941	0.2909332711	0.4367816092
942	0.2908047643	0.4367816092
943	0.2906662247	0.4370689655
944	0.2905022378	0.4367816092
945	0.2902814339	0.4370689655
946	0.2901363497	0.4373563218
947	0.2899841778	0.4376436782
948	0.2897897273	0.4370689655
949	0.289661949	0.4370689655
950	0.2894843397	0.4373563218
951	0.2893402581	0.4373563218
952	0.2892087659	0.4373563218
953	0.2890784441	0.4373563218
954	0.2888641544	0.4370689655
955	0.2886867911	0.4373563218
956	0.2885556149	0.4373563218
957	0.2883767288	0.4376436782
958	0.288197035	0.4376436782
959	0.2880726741	0.4376436782
960	0.2879129447	0.4367816092
961	0.2877597211	0.4370689655
962	0.2875863894	0.4367816092
963	0.2874102015	0.4370689655
964	0.2872239162	0.4370689655
965	0.2870930523	0.4367816092
966	0.2869513877	0.4367816092
967	0.286833834	0.4367816092
968	0.2867068156	0.4373563218
969	0.2865473267	0.4376436782
970	0.2863588603	0.4376436782
971	0.2862503219	0.4376436782
972	0.2860255589	0.4379310345
973	0.2858930466	0.4379310345
974	0.2857217865	0.4373563218
975	0.2855618997	0.4376436782
976	0.2854675674	0.4382183908
977	0.2852305724	0.4379310345
978	0.2851108596	0.4379310345
979	0.2849257967	0.4376436782
980	0.2847480082	0.4376436782
981	0.2845733553	0.4376436782
982	0.2843485679	0.4379310345
983	0.2842226843	0.4379310345
984	0.2840218803	0.4379310345
985	0.283848146	0.4376436782
986	0.2837006506	0.4379310345
987	0.2834574095	0.4379310345
988	0.283270403	0.4382183908
989	0.2830977513	0.4385057471
990	0.2829078158	0.4385057471
991	0.2827367933	0.4385057471
992	0.2825996714	0.4385057471
993	0.2824374534	0.4385057471
994	0.2822704329	0.4385057471
995	0.2820418831	0.4382183908
996	0.2818886654	0.4382183908
997	0.2817280825	0.4382183908
998	0.2815702532	0.4376436782
999	0.2814175488	0.4382183908
1000	0.2812212167	0.4376436782
1001	0.2810747913	0.4382183908
1002	0.2808930959	0.4382183908
1003	0.2806977936	0.4382183908
1004	0.2805616574	0.4382183908
1005	0.2804361694	0.4385057471
1006	0.2802223924	0.4385057471
1007	0.2800627079	0.4385057471
1008	0.2799403786	0.4385057471
1009	0.2798009383	0.4387931034
1010	0.2796361777	0.4387931034
1011	0.2794529392	0.4390804598
1012	0.2793367863	0.4396551724
1013	0.2791675136	0.4399425287
1014	0.2789646666	0.4396551724
1015	0.2787645414	0.4396551724
1016	0.2786030534	0.4396551724
1017	0.2784570562	0.4393678161
1018	0.2782619771	0.4385057471
1019	0.2780998468	0.4387931034
1020	0.2779772875	0.4387931034
1021	0.2778318745	0.4387931034
1022	0.2776385692	0.4387931034
1023	0.2774510969	0.4387931034
1024	0.2772927443	0.4382183908
1025	0.2771264878	0.4387931034
1026	0.2769167381	0.4393678161
1027	0.2768116696	0.4399425287
1028	0.2766901303	0.4405172414
1029	0.2765371026	0.4405172414
1030	0.27636076	0.4405172414
1031	0.276186912	0.4408045977
1032	0.2760449238	0.4408045977
1033	0.2758376411	0.4402298851
1034	0.2756629784	0.4408045977
1035	0.2754892659	0.4405172414
1036	0.2753533777	0.4405172414
1037	0.2752027944	0.4399425287
1038	0.2750624541	0.4402298851
1039	0.2749453548	0.4396551724
1040	0.2747441906	0.4402298851
1041	0.2745654711	0.4405172414
1042	0.2743940881	0.4405172414
1043	0.2742551939	0.4405172414
1044	0.2741509554	0.4408045977
1045	0.2739726864	0.4399425287
1046	0.2738259971	0.4399425287
1047	0.2736724451	0.4408045977
1048	0.2735911726	0.4402298851
1049	0.2734016509	0.4402298851
1050	0.273247681	0.4408045977
1051	0.2730866362	0.4405172414
1052	0.2729731296	0.4405172414
1053	0.2728387213	0.4402298851
1054	0.2726426633	0.4399425287
1055	0.2724336312	0.4399425287
1056	0.2722108342	0.4408045977
1057	0.2720163159	0.441091954
1058	0.2718404015	0.441091954
1059	0.27163639	0.4416666667
1060	0.271516509	0.441091954
1061	0.2713749316	0.441091954
1062	0.2712967156	0.441954023
1063	0.2711521843	0.441954023
1064	0.2710145211	0.4413793103
1065	0.2708548652	0.4413793103
1066	0.2707098631	0.4416666667
1067	0.2705685244	0.4413793103
1068	0.2704197469	0.4416666667
1069	0.2702204068	0.4413793103
1070	0.2700272485	0.441091954
1071	0.2698911257	0.441091954
1072	0.2697951794	0.441091954
1073	0.2696694847	0.4413793103
1074	0.2694765264	0.4416666667
1075	0.2692620536	0.4416666667
1076	0.2690870873	0.4416666667
1077	0.2689420231	0.4416666667
1078	0.268777413	0.4413793103
1079	0.2686221157	0.4413793103
1080	0.2684951458	0.4416666667
1081	0.2683517275	0.4416666667
1082	0.2682006422	0.4416666667
1083	0.2680021257	0.441954023
1084	0.2678524855	0.441954023
1085	0.2676612725	0.4422413793
1086	0.2675061826	0.4422413793
1087	0.2673321319	0.4425287356
1088	0.2671959943	0.4422413793
1089	0.2669905396	0.442816092
1090	0.2668434692	0.442816092
1091	0.2666609247	0.4422413793
1092	0.2665584678	0.4425287356
1093	0.2664375754	0.442816092
1094	0.2662783577	0.442816092
1095	0.2661600353	0.442816092
1096	0.2660196029	0.4425287356
1097	0.2659200579	0.4433908046
1098	0.2657604435	0.4431034483
1099	0.2656202247	0.4431034483
1100	0.265499219	0.4433908046
1101	0.2653589122	0.4431034483
1102	0.2651776369	0.4436781609
1103	0.2649723379	0.4436781609
1104	0.2648597667	0.4442528736
1105	0.2647134094	0.4442528736
1106	0.2646096881	0.4442528736
1107	0.2645184185	0.4439655172
1108	0.2644081001	0.4439655172
1109	0.2642282015	0.4436781609
1110	0.2640420719	0.4439655172
1111	0.2638984932	0.4436781609
1112	0.2637465923	0.4436781609
1113	0.2636453127	0.4442528736
1114	0.2634939453	0.4442528736
1115	0.2633428908	0.4445402299
1116	0.2632183298	0.4445402299
1117	0.2630874998	0.4448275862
1118	0.2629565483	0.4448275862
1119	0.2627689626	0.4439655172
1120	0.2626117239	0.4433908046
1121	0.2624514872	0.4442528736
1122	0.2622967683	0.4448275862
1123	0.2621671762	0.4442528736
1124	0.2619925797	0.4442528736
1125	0.2618842481	0.4442528736
1126	0.2617603533	0.4442528736
1127	0.2615958011	0.4445402299
1128	0.2614447499	0.4442528736
1129	0.2612849343	0.4445402299
1130	0.2611473807	0.4442528736
1131	0.2610149341	0.4442528736
1132	0.2608094602	0.4439655172
1133	0.2606113422	0.4439655172
1134	0.2604392092	0.4439655172
1135	0.2603112151	0.4439655172
1136	0.2601209497	0.4436781609
1137	0.2599655566	0.4436781609
1138	0.2598433552	0.4436781609
1139	0.2596891857	0.4439655172
1140	0.2595710303	0.4439655172
1141	0.2594275145	0.4439655172
1142	0.2592964428	0.4439655172
1143	0.259155455	0.4439655172
1144	0.2589676127	0.4445402299
1145	0.2588782481	0.4445402299
1146	0.2587309165	0.4448275862
1147	0.2585745098	0.4445402299
1148	0.258406827	0.4442528736
1149	0.2582591418	0.4442528736
1150	0.2581452719	0.4439655172
1151	0.2579820267	0.4442528736
1152	0.2578434048	0.4442528736
1153	0.2577145365	0.4442528736
1154	0.2575336698	0.4442528736
1155	0.2574070176	0.4448275862
1156	0.2572240553	0.4448275862
1157	0.2570775555	0.4448275862
1158	0.2568974092	0.4448275862
1159	0.2567311713	0.4454022989
1160	0.2566032057	0.4454022989
1161	0.256456721	0.4451149425
1162	0.2562696779	0.4454022989
1163	0.2561024584	0.4448275862
1164	0.2559899131	0.4451149425
1165	0.2558741017	0.4454022989
1166	0.255698818	0.4451149425
1167	0.2555302647	0.4459770115
1168	0.2553559719	0.4454022989
1169	0.2552359769	0.4454022989
1170	0.2551488403	0.4459770115
1171	0.25497638	0.4459770115
1172	0.2548420068	0.4454022989
1173	0.2547187028	0.4454022989
1174	0.2545802643	0.4451149425
1175	0.2544498109	0.4454022989
1176	0.2542836012	0.4454022989
1177	0.2540875354	0.4456896552
1178	0.2539497559	0.4459770115
1179	0.2538498348	0.4459770115
1180	0.2537127339	0.4459770115
1181	0.2535548651	0.4459770115
1182	0.253478775	0.4459770115
1183	0.2533388525	0.4459770115
1184	0.2532255173	0.4462643678
1185	0.2531215322	0.4462643678
1186	0.2529837905	0.4462643678
1187	0.2528668649	0.4456896552
1188	0.2527609779	0.4456896552
1189	0.2526264352	0.4462643678
1190	0.2524665954	0.4465517241
1191	0.2523592451	0.4465517241
1192	0.2522398492	0.4465517241
1193	0.2521359055	0.4459770115
1194	0.2520441731	0.4459770115
1195	0.2519148189	0.4456896552
1196	0.2517999579	0.4456896552
1197	0.2516793026	0.4459770115
1198	0.2515628142	0.4459770115
1199	0.251475323	0.4459770115
1200	0.251371227	0.4462643678
1201	0.2512321674	0.4462643678
1202	0.2511166948	0.4459770115
1203	0.2509158444	0.4459770115
1204	0.2507534593	0.4456896552
1205	0.2505660768	0.4462643678
1206	0.2503980915	0.4462643678
1207	0.2502663464	0.4468390805
1208	0.2501587585	0.4468390805
1209	0.2499839558	0.4468390805
1210	0.2498067646	0.4465517241
1211	0.2496500134	0.4468390805
1212	0.2494766923	0.4465517241
1213	0.2493869679	0.4462643678
1214	0.2492552091	0.4471264368
1215	0.2490629915	0.4471264368
1216	0.2489505925	0.4474137931
1217	0.2487941872	0.4474137931
1218	0.2486883521	0.4471264368
1219	0.2485701361	0.4468390805
1220	0.2484303328	0.4465517241
1221	0.2483387032	0.4465517241
1222	0.2482279914	0.4454022989
1223	0.2480704074	0.4456896552
1224	0.2479284904	0.4456896552
1225	0.2478077783	0.4456896552
1226	0.2476466073	0.4456896552
1227	0.2475496477	0.4462643678
1228	0.2473889415	0.4465517241
1229	0.2472668195	0.4465517241
1230	0.24711649	0.4465517241
1231	0.2469532406	0.4465517241
1232	0.2468270135	0.4465517241
1233	0.2466505288	0.4462643678
1234	0.2465313811	0.4465517241
1235	0.246428585	0.4465517241
1236	0.2463119317	0.4465517241
1237	0.2461857935	0.4465517241
1238	0.2460575557	0.4465517241
1239	0.2459443432	0.4465517241
1240	0.2458179315	0.4462643678
1241	0.2456566532	0.4462643678
1242	0.2455430495	0.4462643678
1243	0.2454326306	0.4462643678
1244	0.2452715295	0.4462643678
1245	0.2451644678	0.4459770115
1246	0.2449983182	0.4462643678
1247	0.2448779341	0.4462643678
1248	0.2447276307	0.4462643678
1249	0.2446091739	0.4462643678
1250	0.244469023	0.4465517241
1251	0.2443714891	0.4465517241
1252	0.2442459469	0.4465517241
1253	0.2440630854	0.4462643678
1254	0.2439366811	0.4465517241
1255	0.2438250465	0.4465517241
1256	0.2436860744	0.4459770115
1257	0.243575995	0.4465517241
1258	0.2435002771	0.4459770115
1259	0.2433621354	0.4465517241
1260	0.243198665	0.4462643678
1261	0.2431051974	0.4468390805
1262	0.2430237731	0.4468390805
1263	0.2429251656	0.4468390805
1264	0.2428222634	0.4468390805
1265	0.2426250618	0.4468390805
1266	0.2424826479	0.4471264368
1267	0.242318527	0.4468390805
1268	0.2422284007	0.4468390805
1269	0.2421276976	0.4465517241
1270	0.2419487143	0.4468390805
1271	0.2417987391	0.4465517241
1272	0.2416837217	0.4465517241
1273	0.2415522689	0.4465517241
1274	0.2414379262	0.4465517241
1275	0.2413078652	0.4459770115
1276	0.2411864759	0.4462643678
1277	0.2410203913	0.4465517241
1278	0.2408341399	0.4459770115
1279	0.24067368	0.4459770115
1280	0.240516828	0.4465517241
1281	0.2403436267	0.4465517241
1282	0.2401981684	0.4465517241
1283	0.2400341812	0.4465517241
1284	0.239882934	0.4465517241
1285	0.2397151351	0.4468390805
1286	0.2395855173	0.4468390805
1287	0.2395001649	0.4468390805
1288	0.2394156519	0.4474137931
1289	0.2392648057	0.4479885057
1290	0.239161026	0.4482758621
1291	0.2390803784	0.4485632184
1292	0.2389393602	0.4482758621
1293	0.2387972537	0.4479885057
1294	0.2386400476	0.4482758621
1295	0.2385225713	0.4485632184
1296	0.2384008841	0.4479885057
1297	0.2382289512	0.4479885057
1298	0.2380977503	0.4479885057
1299	0.2379809844	0.4477011494
1300	0.2378516315	0.4479885057
1301	0.2376969426	0.4479885057
1302	0.2375722821	0.4479885057
1303	0.2374316471	0.4479885057
1304	0.2373620271	0.4479885057
1305	0.2372335584	0.4482758621
1306	0.2371024277	0.4488505747
1307	0.2369382972	0.4488505747
1308	0.2367798613	0.4482758621
1309	0.2366619906	0.4494252874
1310	0.2365946143	0.449137931
1311	0.2365200648	0.4494252874
1312	0.2363716258	0.4479885057
1313	0.2362257195	0.4485632184
1314	0.2361290913	0.4485632184
1315	0.236004107	0.4485632184
1316	0.2358961926	0.4485632184
1317	0.2357568041	0.4488505747
1318	0.2356607469	0.4488505747
1319	0.2355420811	0.4488505747
1320	0.2354193724	0.449137931
1321	0.2353310928	0.449137931
1322	0.2351648761	0.449137931
1323	0.2350531596	0.449137931
1324	0.2348978739	0.449137931
1325	0.2347587475	0.449137931
1326	0.234661434	0.449137931
1327	0.2345377636	0.449137931
1328	0.2344171936	0.4497126437
1329	0.2343034783	0.45
1330	0.2341943678	0.4497126437
1331	0.2340426024	0.45
1332	0.2339193961	0.4502873563
1333	0.2338089181	0.4502873563
1334	0.2336946616	0.4505747126
1335	0.2335813437	0.4505747126
1336	0.2334720305	0.4505747126
1337	0.2333479316	0.4505747126
1338	0.2332421919	0.4505747126
1339	0.2331112603	0.4505747126
1340	0.2330085651	0.4505747126
1341	0.2328990251	0.450862069
1342	0.2328108032	0.450862069
1343	0.2326634148	0.4505747126
1344	0.2325403467	0.4511494253
1345	0.2323836233	0.450862069
1346	0.2322668039	0.450862069
1347	0.232087939	0.4511494253
1348	0.2319552754	0.450862069
1349	0.2318767879	0.4514367816
1350	0.2317751538	0.4517241379
1351	0.2316933482	0.4517241379
1352	0.2315729854	0.4520114943
1353	0.2314251894	0.4522988506
1354	0.231303316	0.4522988506
1355	0.2311834253	0.4520114943
1356	0.2310847576	0.4522988506
1357	0.2309438088	0.4534482759
1358	0.2307887473	0.4534482759
1359	0.2306776137	0.4534482759
1360	0.2305527685	0.4534482759
1361	0.2304039538	0.4534482759
1362	0.2303192844	0.4534482759
1363	0.230184133	0.4537356322
1364	0.2300764603	0.4537356322
1365	0.229987323	0.4543103448
1366	0.2298565579	0.4543103448
1367	0.2297380876	0.4545977011
1368	0.2296591252	0.4545977011
1369	0.2295283661	0.4543103448
1370	0.229408512	0.4543103448
1371	0.2292746561	0.4543103448
1372	0.229127852	0.4543103448
1373	0.2290022792	0.4543103448
1374	0.2289155398	0.4548850575
1375	0.2288088557	0.4548850575
1376	0.228637003	0.4540229885
1377	0.2284833653	0.4545977011
1378	0.228342596	0.4545977011
1379	0.2282517583	0.4545977011
1380	0.228137183	0.4540229885
1381	0.2280361486	0.4540229885
1382	0.2278721993	0.4540229885
1383	0.2277683408	0.4543103448
1384	0.2276530805	0.4543103448
1385	0.2275243175	0.4543103448
1386	0.227436601	0.4543103448
1387	0.2273301808	0.4543103448
1388	0.2271973276	0.4543103448
1389	0.2271065551	0.4543103448
1390	0.2269832297	0.4543103448
1391	0.2268817658	0.4543103448
1392	0.2267740189	0.4543103448
1393	0.2267038768	0.4543103448
1394	0.2265468324	0.4543103448
1395	0.2264615418	0.4545977011
1396	0.2263665483	0.4543103448
1397	0.2262884432	0.4543103448
1398	0.226174968	0.4551724138
1399	0.2260899633	0.4551724138
1400	0.2259333957	0.4548850575
1401	0.2258450813	0.4548850575
1402	0.2256967965	0.4554597701
1403	0.2256019018	0.4557471264
1404	0.2255566788	0.4557471264
1405	0.2254541499	0.4557471264
1406	0.2253613372	0.4554597701
1407	0.2252399505	0.4554597701
1408	0.2251211606	0.4551724138
1409	0.2250421798	0.4554597701
1410	0.2248968465	0.4554597701
1411	0.224775997	0.4554597701
1412	0.224681275	0.4557471264
1413	0.2245684596	0.4548850575
1414	0.224450095	0.4548850575
1415	0.2243347001	0.4545977011
1416	0.2242099008	0.4548850575
1417	0.2241024311	0.4554597701
1418	0.2239632268	0.4554597701
1419	0.2238346209	0.4554597701
1420	0.2237327321	0.4554597701
1421	0.2236308886	0.4557471264
1422	0.2234899847	0.4560344828
1423	0.2233710176	0.4560344828
1424	0.2232769275	0.4560344828
1425	0.223146845	0.4557471264
1426	0.223041463	0.4557471264
1427	0.2229235503	0.4557471264
1428	0.2228275725	0.4557471264
1429	0.2227012889	0.4560344828
1430	0.2225440414	0.4560344828
1431	0.2224326205	0.4557471264
1432	0.2223113248	0.4560344828
1433	0.2222156077	0.4560344828
1434	0.2221256359	0.4560344828
1435	0.2219804086	0.4563218391
1436	0.2218477724	0.4563218391
1437	0.2217526733	0.4563218391
1438	0.2216126498	0.4563218391
1439	0.2215159805	0.4563218391
1440	0.2214316026	0.4563218391
1441	0.2213260226	0.4554597701
1442	0.2212004314	0.4557471264
1443	0.2210914262	0.4557471264
1444	0.2209893598	0.4560344828
1445	0.220877536	0.4563218391
1446	0.2207469657	0.4563218391
1447	0.2206335855	0.4560344828
1448	0.2205447979	0.4560344828
1449	0.22040293	0.4563218391
1450	0.2202836149	0.4557471264
1451	0.2201636822	0.4554597701
1452	0.2200607751	0.4557471264
1453	0.2199840292	0.4554597701
1454	0.2198715737	0.4554597701
1455	0.2197468154	0.4560344828
1456	0.2196066234	0.4563218391
1457	0.2195296647	0.4554597701
1458	0.2193955269	0.4557471264
1459	0.2193162007	0.4557471264
1460	0.2192092065	0.4557471264
1461	0.2190968381	0.4560344828
1462	0.2189940647	0.4560344828
1463	0.218929918	0.4557471264
1464	0.2188414065	0.4557471264
1465	0.2187293168	0.4557471264
1466	0.2186516493	0.4557471264
1467	0.2185172575	0.4557471264
1468	0.2184013899	0.4560344828
1469	0.2183374962	0.4560344828
1470	0.2182538187	0.4563218391
1471	0.2181857989	0.4563218391
1472	0.2180893095	0.4563218391
1473	0.2179795079	0.4563218391
1474	0.2179120428	0.4563218391
1475	0.2177790778	0.4560344828
1476	0.2176643521	0.4560344828
1477	0.217534301	0.4566091954
1478	0.2174356817	0.4563218391
1479	0.2173105857	0.4563218391
1480	0.2172064307	0.4563218391
1481	0.2170978588	0.4563218391
1482	0.2169970661	0.4563218391
1483	0.216893444	0.4563218391
1484	0.2168107208	0.4566091954
1485	0.216681636	0.4563218391
1486	0.2166308121	0.4563218391
1487	0.216520224	0.4563218391
1488	0.216402892	0.4563218391
1489	0.2162678745	0.4563218391
1490	0.2161513065	0.4568965517
1491	0.2160480464	0.4568965517
1492	0.215911043	0.4563218391
1493	0.2158100427	0.4563218391
1494	0.2157134203	0.457183908
1495	0.2156258273	0.457183908
1496	0.2155356659	0.457183908
1497	0.2154690823	0.457183908
1498	0.2153815464	0.4568965517
1499	0.2152918395	0.457183908
1500	0.2152147602	0.457183908
1501	0.2151074402	0.457183908
1502	0.2150253211	0.457183908
1503	0.2148976791	0.457183908
1504	0.2147632593	0.4568965517
1505	0.2146510044	0.4566091954
1506	0.2145292283	0.4563218391
1507	0.214417074	0.4568965517
1508	0.2142968028	0.457183908
1509	0.2142156065	0.457183908
1510	0.2140970465	0.4574712644
1511	0.2139703912	0.4574712644
1512	0.2138884356	0.4577586207
1513	0.2137601617	0.4577586207
1514	0.2136313053	0.4577586207
1515	0.2135395126	0.4577586207
1516	0.2134461961	0.4577586207
1517	0.2133217081	0.4574712644
1518	0.2132079132	0.4583333333
1519	0.2130968956	0.4583333333
1520	0.2129862423	0.4583333333
1521	0.2128720086	0.4583333333
1522	0.2127878849	0.4583333333
1523	0.2126532965	0.458045977
1524	0.2125712938	0.4583333333
1525	0.2124710311	0.4574712644
1526	0.2123888707	0.4574712644
1527	0.2123085069	0.4574712644
1528	0.2122067616	0.4574712644
1529	0.2121160624	0.4583333333
1530	0.2120108194	0.4583333333
1531	0.2119088564	0.4577586207
1532	0.2117844307	0.4574712644
1533	0.2117242907	0.4574712644
1534	0.2116396233	0.4574712644
1535	0.2115283457	0.4574712644
1536	0.2114512376	0.4574712644
1537	0.2113257256	0.4574712644
1538	0.2112351469	0.4574712644
1539	0.2110990777	0.4577586207
1540	0.2109852823	0.4574712644
1541	0.2108746573	0.4574712644
1542	0.2108208903	0.4577586207
1543	0.2106651177	0.4577586207
1544	0.2105557021	0.4583333333
1545	0.2104573356	0.4583333333
1546	0.2103542197	0.4586206897
1547	0.2102495474	0.4586206897
1548	0.2101754269	0.4591954023
1549	0.2100641819	0.458908046
1550	0.2099208215	0.4591954023
1551	0.209856069	0.458908046
1552	0.2097752699	0.4594827586
1553	0.2096699705	0.458908046
1554	0.209543596	0.458908046
1555	0.2094155591	0.4591954023
1556	0.2093142028	0.4591954023
1557	0.2092464552	0.4591954023
1558	0.2091589567	0.4591954023
1559	0.2090370665	0.4591954023
1560	0.2089289855	0.4591954023
1561	0.2088305314	0.4591954023
1562	0.2087603726	0.4591954023
1563	0.2086705502	0.4591954023
1564	0.2085396101	0.458908046
1565	0.2084702699	0.4586206897
1566	0.2084095761	0.4586206897
1567	0.208317384	0.4591954023
1568	0.2082295195	0.4591954023
1569	0.2081345013	0.4591954023
1570	0.2080463961	0.4591954023
1571	0.2079542207	0.4597701149
1572	0.2078320124	0.4597701149
1573	0.2077188802	0.4597701149
1574	0.2076302366	0.4597701149
1575	0.2075613857	0.4594827586
1576	0.2074568748	0.4594827586
1577	0.207326726	0.4594827586
1578	0.2072030849	0.4591954023
1579	0.2070980637	0.4594827586
1580	0.2069996953	0.4594827586
1581	0.2069402757	0.4600574713
1582	0.2068259444	0.4600574713
1583	0.2066910323	0.4603448276
1584	0.2066067162	0.4603448276
1585	0.2065149808	0.4603448276
1586	0.2064402813	0.4597701149
1587	0.2063284574	0.4603448276
1588	0.2062357916	0.4603448276
1589	0.2061363305	0.4603448276
1590	0.2060256561	0.4603448276
1591	0.205953582	0.4603448276
1592	0.2058301554	0.4600574713
1593	0.2057600065	0.4600574713
1594	0.2057020895	0.4600574713
1595	0.2055846123	0.4600574713
1596	0.2054504645	0.4600574713
1597	0.2053587107	0.4603448276
1598	0.2052532549	0.4603448276
1599	0.2051677697	0.4600574713
1600	0.2050670204	0.4600574713
1601	0.204960662	0.4600574713
1602	0.2048678955	0.4600574713
1603	0.2047877758	0.4600574713
1604	0.2046923767	0.4600574713
1605	0.2046020663	0.4600574713
1606	0.2045039168	0.4600574713
1607	0.2044154803	0.4600574713
1608	0.2043241929	0.4600574713
1609	0.2042206326	0.4597701149
1610	0.2041248661	0.4603448276
1611	0.2040422025	0.4600574713
1612	0.2039399017	0.4600574713
1613	0.2038465794	0.4600574713
1614	0.2037466348	0.4606321839
1615	0.2036236623	0.4606321839
1616	0.2035463227	0.4606321839
1617	0.2034303914	0.4606321839
1618	0.2033256109	0.4606321839
1619	0.2032338648	0.4609195402
1620	0.203106155	0.4609195402
1621	0.2030082424	0.4609195402
1622	0.2029345432	0.4609195402
1623	0.202851599	0.4612068966
1624	0.2027656635	0.4614942529
1625	0.2027031211	0.4614942529
1626	0.2026256113	0.4614942529
1627	0.2025252458	0.4612068966
1628	0.2024614189	0.4612068966
1629	0.2023781827	0.4612068966
1630	0.2023195739	0.4617816092
1631	0.2021993412	0.4617816092
1632	0.2021412544	0.4614942529
1633	0.2020760731	0.4614942529
1634	0.2019721153	0.4614942529
1635	0.201895576	0.4614942529
1636	0.2018304265	0.4612068966
1637	0.201742704	0.4612068966
1638	0.2016314309	0.4609195402
1639	0.2015468821	0.4609195402
1640	0.2014248179	0.4606321839
1641	0.2013646832	0.4609195402
1642	0.2013024872	0.4609195402
1643	0.2012102844	0.4609195402
1644	0.2010973417	0.4617816092
1645	0.2009817164	0.4617816092
1646	0.2008732885	0.4612068966
1647	0.2007671055	0.4609195402
1648	0.2006902002	0.4609195402
1649	0.2005798979	0.4614942529
1650	0.2005000757	0.4612068966
1651	0.200401706	0.4614942529
1652	0.200319467	0.4620689655
1653	0.2002155073	0.4620689655
1654	0.2001183512	0.4626436782
1655	0.2000010991	0.4623563218
1656	0.1999053176	0.4623563218
1657	0.199809049	0.4626436782
1658	0.1997135504	0.4620689655
1659	0.1996097706	0.4626436782
1660	0.1995568684	0.4626436782
1661	0.1994834113	0.4626436782
1662	0.1993986233	0.4626436782
1663	0.1993267333	0.4629310345
1664	0.1992462962	0.4626436782
1665	0.1991348178	0.4623563218
1666	0.1990383639	0.4623563218
1667	0.198925838	0.4617816092
1668	0.1988364307	0.4620689655
1669	0.1987122328	0.4623563218
1670	0.1985935201	0.4623563218
1671	0.1984918125	0.4623563218
1672	0.1984307926	0.4626436782
1673	0.1983372132	0.4620689655
1674	0.1982564236	0.4623563218
1675	0.198199852	0.4626436782
1676	0.1981315405	0.4626436782
1677	0.1980532541	0.4626436782
1678	0.1979499649	0.4629310345
1679	0.1978456634	0.4629310345
1680	0.1977816399	0.4637931034
1681	0.197668377	0.4637931034
1682	0.1975385111	0.4635057471
1683	0.1974483693	0.4643678161
1684	0.1973578877	0.4646551724
1685	0.1972826643	0.4646551724
1686	0.197222346	0.4646551724
1687	0.1971529732	0.4646551724
1688	0.1970496994	0.4646551724
1689	0.1969785405	0.4646551724
1690	0.1969098062	0.4646551724
1691	0.1968263969	0.4640804598
1692	0.1967260168	0.4643678161
1693	0.1965707465	0.4643678161
1694	0.1964494912	0.4643678161
1695	0.1963632284	0.4652298851
1696	0.196264453	0.4655172414
1697	0.1961418056	0.4655172414
1698	0.1960250338	0.4655172414
1699	0.1958862822	0.4655172414
1700	0.1957912419	0.4652298851
1701	0.1956968897	0.4649425287
1702	0.1955889877	0.4652298851
1703	0.195498049	0.4652298851
1704	0.1953672969	0.4652298851
1705	0.1952857837	0.4658045977
1706	0.195212477	0.466091954
1707	0.1951336439	0.4658045977
1708	0.1950269873	0.4658045977
1709	0.1949359229	0.4658045977
1710	0.1948589299	0.4658045977
1711	0.1947949536	0.4658045977
1712	0.1947140769	0.4652298851
1713	0.1946138618	0.4652298851
1714	0.1945315837	0.4652298851
1715	0.1944256093	0.4649425287
1716	0.1943292758	0.4649425287
1717	0.1942014082	0.4643678161
1718	0.1941013521	0.4643678161
1719	0.1939773602	0.4643678161
1720	0.1938694645	0.4646551724
