iter	AverageGain:top=10
1511	0.3793103448
1512	0.3793103448
1513	0.3793103448
1514	0.3793103448
1515	0.3793103448
1516	0.3795977011
1517	0.3795977011
1518	0.3795977011
1519	0.3795977011
1520	0.3795977011
1521	0.3801724138
1522	0.3801724138
1523	0.3798850575
1524	0.3810344828
1525	0.3813218391
1526	0.3813218391
1527	0.3810344828
1528	0.3810344828
1529	0.3810344828
1530	0.3810344828
1531	0.3810344828
1532	0.3818965517
1533	0.3818965517
1534	0.3818965517
1535	0.3818965517
1536	0.3818965517
1537	0.3818965517
1538	0.3818965517
1539	0.3818965517
1540	0.3818965517
1541	0.3818965517
1542	0.3818965517
1543	0.3818965517
1544	0.3818965517
1545	0.3824712644
1546	0.3824712644
1547	0.3824712644
1548	0.3824712644
1549	0.3824712644
1550	0.3824712644
1551	0.3824712644
1552	0.3827586207
1553	0.3827586207
1554	0.3827586207
1555	0.3827586207
1556	0.3836206897
1557	0.3836206897
1558	0.3833333333
1559	0.3824712644
1560	0.382183908
1561	0.3824712644
1562	0.3824712644
1563	0.3833333333
1564	0.3833333333
1565	0.3833333333
1566	0.3833333333
1567	0.3833333333
1568	0.3833333333
1569	0.3833333333
1570	0.3833333333
1571	0.3833333333
1572	0.3833333333
1573	0.3833333333
1574	0.3833333333
1575	0.3833333333
1576	0.3833333333
1577	0.3833333333
1578	0.3833333333
1579	0.3833333333
1580	0.3833333333
1581	0.3833333333
1582	0.3833333333
1583	0.3833333333
1584	0.3833333333
1585	0.3833333333
1586	0.3833333333
1587	0.3833333333
1588	0.3833333333
1589	0.3833333333
1590	0.3833333333
1591	0.3833333333
1592	0.3833333333
1593	0.3833333333
1594	0.3833333333
1595	0.3833333333
1596	0.3833333333
1597	0.3833333333
1598	0.3833333333
1599	0.3833333333
1600	0.3833333333
1601	0.3833333333
1602	0.3833333333
1603	0.3833333333
1604	0.3833333333
1605	0.3833333333
1606	0.3833333333
1607	0.3836206897
1608	0.3836206897
1609	0.3836206897
1610	0.3836206897
1611	0.3836206897
1612	0.3836206897
1613	0.3836206897
1614	0.3836206897
1615	0.3836206897
1616	0.3836206897
1617	0.3836206897
1618	0.3836206897
1619	0.3836206897
1620	0.3836206897
1621	0.3836206897
1622	0.3836206897
1623	0.3836206897
1624	0.3836206897
1625	0.3836206897
1626	0.3836206897
1627	0.3836206897
1628	0.3836206897
1629	0.3836206897
1630	0.3836206897
1631	0.3836206897
1632	0.3836206897
1633	0.3836206897
1634	0.3836206897
1635	0.3836206897
1636	0.3836206897
1637	0.3836206897
1638	0.3836206897
1639	0.3836206897
1640	0.3836206897
1641	0.3836206897
1642	0.3836206897
1643	0.3836206897
1644	0.3836206897
1645	0.3836206897
1646	0.3836206897
1647	0.3841954023
1648	0.3844827586
1649	0.3836206897
1650	0.3836206897
1651	0.3836206897
1652	0.3836206897
1653	0.3841954023
1654	0.3841954023
1655	0.383908046
1656	0.3844827586
1657	0.383908046
1658	0.3844827586
1659	0.3844827586
1660	0.3844827586
1661	0.3844827586
1662	0.3844827586
1663	0.3844827586
1664	0.3844827586
1665	0.3844827586
1666	0.3844827586
1667	0.3844827586
1668	0.3844827586
1669	0.3844827586
1670	0.3844827586
1671	0.3847701149
1672	0.3844827586
1673	0.3844827586
1674	0.3847701149
1675	0.3847701149
1676	0.3844827586
1677	0.3844827586
1678	0.3844827586
1679	0.3844827586
1680	0.3844827586
1681	0.3844827586
1682	0.3844827586
1683	0.3844827586
1684	0.3844827586
1685	0.3844827586
1686	0.3844827586
1687	0.3844827586
1688	0.3847701149
1689	0.3847701149
1690	0.3850574713
1691	0.3850574713
1692	0.3853448276
1693	0.3853448276
1694	0.3847701149
1695	0.3847701149
1696	0.3850574713
1697	0.3856321839
1698	0.3856321839
1699	0.3859195402
1700	0.3859195402
1701	0.3856321839
1702	0.3856321839
1703	0.3856321839
1704	0.3862068966
1705	0.3862068966
1706	0.3856321839
1707	0.3862068966
1708	0.3859195402
1709	0.3856321839
1710	0.3856321839
1711	0.3859195402
1712	0.3864942529
1713	0.3862068966
1714	0.3862068966
1715	0.3859195402
1716	0.3859195402
1717	0.3859195402
1718	0.3859195402
1719	0.3859195402
1720	0.3859195402
1721	0.3859195402
1722	0.3862068966
1723	0.3862068966
1724	0.3859195402
1725	0.3859195402
1726	0.3859195402
1727	0.3862068966
1728	0.3859195402
1729	0.3859195402
1730	0.3859195402
1731	0.3862068966
1732	0.3862068966
1733	0.3862068966
1734	0.3859195402
1735	0.3862068966
1736	0.3864942529
1737	0.3864942529
1738	0.3864942529
1739	0.3862068966
1740	0.3862068966
1741	0.3862068966
1742	0.3862068966
1743	0.3859195402
1744	0.3862068966
1745	0.3862068966
1746	0.3867816092
1747	0.3862068966
1748	0.3859195402
1749	0.3859195402
1750	0.3862068966
1751	0.3864942529
1752	0.3862068966
1753	0.3862068966
1754	0.3867816092
1755	0.3870689655
1756	0.3867816092
1757	0.3867816092
1758	0.3867816092
1759	0.3864942529
1760	0.3864942529
1761	0.3864942529
1762	0.3864942529
1763	0.3864942529
1764	0.3864942529
1765	0.3864942529
1766	0.3864942529
1767	0.3864942529
1768	0.3864942529
1769	0.3864942529
1770	0.3864942529
1771	0.3867816092
1772	0.3867816092
1773	0.3867816092
1774	0.3867816092
1775	0.3867816092
1776	0.3867816092
1777	0.3867816092
1778	0.3867816092
1779	0.3867816092
1780	0.3867816092
1781	0.3870689655
1782	0.3867816092
1783	0.3867816092
1784	0.3864942529
1785	0.3864942529
1786	0.3867816092
1787	0.3867816092
1788	0.3867816092
1789	0.3864942529
1790	0.3864942529
1791	0.3864942529
1792	0.3864942529
1793	0.3864942529
1794	0.3864942529
1795	0.3867816092
1796	0.3864942529
1797	0.3867816092
1798	0.3870689655
1799	0.3867816092
1800	0.3867816092
1801	0.3867816092
1802	0.3870689655
1803	0.3870689655
1804	0.3873563218
1805	0.3873563218
1806	0.3876436782
1807	0.3882183908
1808	0.3873563218
1809	0.3882183908
1810	0.3873563218
1811	0.3876436782
1812	0.3876436782
1813	0.3873563218
1814	0.3873563218
1815	0.3876436782
1816	0.3882183908
1817	0.3876436782
1818	0.3882183908
1819	0.3879310345
1820	0.3882183908
1821	0.3885057471
1822	0.3885057471
1823	0.3882183908
1824	0.3879310345
1825	0.3879310345
1826	0.3879310345
1827	0.3879310345
1828	0.3879310345
1829	0.3879310345
1830	0.3879310345
1831	0.3882183908
1832	0.3879310345
1833	0.3876436782
1834	0.3879310345
1835	0.3885057471
1836	0.3879310345
1837	0.3879310345
1838	0.3882183908
1839	0.3882183908
1840	0.3882183908
1841	0.3885057471
1842	0.3885057471
1843	0.3885057471
1844	0.3885057471
1845	0.3890804598
1846	0.3887931034
1847	0.3887931034
1848	0.3887931034
1849	0.3887931034
1850	0.3887931034
1851	0.3887931034
1852	0.3887931034
1853	0.3887931034
1854	0.3887931034
1855	0.3890804598
1856	0.3890804598
1857	0.3890804598
1858	0.3890804598
1859	0.3890804598
1860	0.3890804598
1861	0.3890804598
1862	0.3890804598
1863	0.3885057471
1864	0.3885057471
1865	0.3885057471
1866	0.3887931034
1867	0.3885057471
1868	0.3887931034
1869	0.3887931034
1870	0.3887931034
1871	0.3887931034
1872	0.3887931034
1873	0.3890804598
1874	0.3890804598
1875	0.3890804598
1876	0.3890804598
1877	0.3890804598
1878	0.3890804598
1879	0.3890804598
1880	0.3890804598
1881	0.3890804598
1882	0.3890804598
1883	0.3890804598
1884	0.3890804598
1885	0.3899425287
1886	0.3899425287
1887	0.3899425287
1888	0.3899425287
1889	0.3908045977
1890	0.3902298851
1891	0.3908045977
1892	0.3902298851
1893	0.3902298851
1894	0.3916666667
1895	0.3913793103
1896	0.3913793103
1897	0.3913793103
1898	0.3913793103
1899	0.3916666667
1900	0.3916666667
1901	0.3913793103
1902	0.3913793103
1903	0.3913793103
1904	0.3913793103
1905	0.3913793103
1906	0.3913793103
1907	0.3913793103
1908	0.391954023
1909	0.3916666667
1910	0.391954023
1911	0.3913793103
1912	0.3913793103
1913	0.3916666667
1914	0.3916666667
1915	0.3916666667
1916	0.3916666667
1917	0.3916666667
1918	0.3916666667
1919	0.3916666667
1920	0.3916666667
1921	0.3916666667
1922	0.3916666667
1923	0.391954023
1924	0.391954023
1925	0.3925287356
1926	0.3925287356
1927	0.3925287356
1928	0.3925287356
1929	0.3925287356
1930	0.3925287356
1931	0.3925287356
1932	0.3925287356
1933	0.3925287356
1934	0.3925287356
1935	0.3925287356
1936	0.3925287356
1937	0.3922413793
1938	0.3922413793
1939	0.3922413793
1940	0.3922413793
1941	0.392816092
1942	0.392816092
1943	0.392816092
1944	0.392816092
1945	0.392816092
1946	0.3931034483
1947	0.392816092
1948	0.3931034483
1949	0.3931034483
1950	0.3931034483
1951	0.3933908046
1952	0.3933908046
1953	0.3933908046
1954	0.3933908046
1955	0.3933908046
1956	0.3933908046
1957	0.3933908046
1958	0.3933908046
1959	0.3933908046
1960	0.3933908046
1961	0.3925287356
1962	0.3925287356
1963	0.3925287356
1964	0.3925287356
1965	0.3925287356
1966	0.3931034483
1967	0.3931034483
1968	0.3931034483
1969	0.3931034483
1970	0.3931034483
1971	0.3931034483
1972	0.3939655172
1973	0.3931034483
1974	0.3931034483
1975	0.3931034483
1976	0.3931034483
1977	0.3939655172
1978	0.3939655172
1979	0.3931034483
1980	0.3931034483
1981	0.3939655172
1982	0.3931034483
1983	0.3931034483
1984	0.3931034483
1985	0.3931034483
1986	0.3931034483
1987	0.3931034483
1988	0.3931034483
1989	0.3931034483
1990	0.3931034483
1991	0.3931034483
1992	0.3931034483
1993	0.3931034483
1994	0.3931034483
1995	0.3925287356
1996	0.3925287356
1997	0.3925287356
1998	0.3931034483
1999	0.3931034483
